513,acoustic,4,0.0268
514,acoustic,3,0.0286
515,acoustic,4,0.0299
516,acoustic,4,0.0356
517,acoustic,4,0.0318
518,acoustic,4,0.0436
519,acoustic,4,0.0476
520,acoustic,4,0.0317
521,acoustic,4,0.0283
522,acoustic,4,0.0502
523,acoustic,4,0.0343
524,acoustic,4,0.0328
525,acoustic,4,0.0286
526,acoustic,4,0.0537
527,acoustic,4,0.0896
528,acoustic,4,0.0385
529,acoustic,4,0.0456
530,acoustic,4,0.0308
531,acoustic,4,0.0333
532,acoustic,4,0.0348
533,acoustic,3,0.0302
534,acoustic,4,0.0475
535,acoustic,4,0.043
536,acoustic,4,0.0325
537,acoustic,3,0.027
538,acoustic,4,0.0302
539,acoustic,4,0.0297
540,acoustic,4,0.0243
541,acoustic,4,0.0319
542,acoustic,4,0.0406
543,acoustic,4,0.0788
544,acoustic,4,0.0292
545,acoustic,4,0.0296
546,acoustic,4,0.0317
547,acoustic,3,0.0294
548,acoustic,4,0.0352
549,acoustic,4,0.121
550,acoustic,4,0.0413
551,acoustic,4,0.03
552,acoustic,4,0.0301
553,acoustic,4,0.0397
554,acoustic,4,0.0327
555,acoustic,4,0.0744
556,acoustic,4,0.0318
557,acoustic,4,0.0349
558,acoustic,4,0.0364
559,acoustic,3,0.05
560,acoustic,4,0.0328
561,acoustic,4,0.0941
562,acoustic,4,0.0483
563,acoustic,4,0.0282
564,acoustic,4,0.035
565,acoustic,4,0.0329
566,acoustic,4,0.0558
567,acoustic,4,0.0289
568,acoustic,3,0.0412
569,acoustic,4,0.0562
570,acoustic,4,0.0311
571,acoustic,4,0.0397
572,acoustic,4,0.0241
573,acoustic,4,0.0661
574,acoustic,4,0.0392
575,acoustic,4,0.0288
576,acoustic,4,0.106
577,acoustic,4,0.0322
578,acoustic,4,0.0318
579,acoustic,4,0.027
580,acoustic,4,0.0324
581,acoustic,4,0.0314
582,acoustic,3,0.0261
583,acoustic,4,0.0258
584,acoustic,4,0.0338
585,acoustic,4,0.0429
586,acoustic,4,0.0405
587,acoustic,4,0.0291
588,acoustic,4,0.0323
589,acoustic,4,0.0274
590,acoustic,4,0.0264
591,acoustic,4,0.0387
592,acoustic,4,0.0542
593,acoustic,4,0.0513
594,acoustic,4,0.0354
595,acoustic,4,0.0306
596,acoustic,4,0.0649
597,acoustic,3,0.117
598,acoustic,4,0.0493
599,acoustic,4,0.15
600,acoustic,4,0.0599
601,acoustic,4,0.0422
602,acoustic,4,0.031
603,acoustic,4,0.0315
604,acoustic,4,0.0375
605,acoustic,4,0.0468
606,acoustic,4,0.0331
607,acoustic,4,0.0397
608,acoustic,4,0.0303
609,acoustic,4,0.0669
610,acoustic,4,0.0364
611,acoustic,4,0.047
612,acoustic,4,0.0372
613,acoustic,3,0.0603
614,acoustic,3,0.0379
615,acoustic,4,0.0321
616,acoustic,4,0.0502
617,acoustic,4,0.0309
618,acoustic,4,0.041
619,acoustic,4,0.025
620,acoustic,4,0.0302
621,acoustic,4,0.0278
622,acoustic,3,0.0438
623,acoustic,4,0.0459
624,acoustic,4,0.0355
625,acoustic,4,0.0285
626,acoustic,4,0.0987
627,acoustic,4,0.027
628,acoustic,4,0.0583
629,acoustic,4,0.0462
630,acoustic,4,0.0384
631,acoustic,4,0.0319
632,acoustic,3,0.0308
633,acoustic,3,0.0298
634,acoustic,4,0.0308
635,acoustic,4,0.0445
636,acoustic,4,0.0313
637,acoustic,4,0.0404
638,acoustic,4,0.0332
639,acoustic,4,0.0301
640,acoustic,4,0.0334
641,acoustic,4,0.0278
642,acoustic,4,0.0298
643,acoustic,3,0.0453
644,acoustic,4,0.0366
645,acoustic,4,0.0823
646,acoustic,4,0.0309
647,acoustic,4,0.0989
648,acoustic,4,0.0412
649,acoustic,4,0.0613
650,acoustic,4,0.0835
651,acoustic,4,0.0321
652,acoustic,3,0.0367
653,acoustic,4,0.0421
654,acoustic,3,0.0423
655,acoustic,3,0.0339
656,acoustic,4,0.0481
657,acoustic,4,0.0279
658,acoustic,3,0.0319
659,acoustic,4,0.0251
660,acoustic,4,0.0293
661,acoustic,5,0.0401
662,acoustic,4,0.0356
663,acoustic,4,0.0645
664,acoustic,4,0.0298
665,acoustic,4,0.0535
666,acoustic,4,0.0291
667,acoustic,4,0.0269
668,acoustic,3,0.052
669,acoustic,4,0.0513
670,acoustic,4,0.0301
671,acoustic,3,0.0379
672,acoustic,4,0.0524
673,acoustic,4,0.04
674,acoustic,4,0.0277
675,acoustic,4,0.0648
676,acoustic,4,0.0298
677,acoustic,4,0.0313
678,acoustic,4,0.0342
679,acoustic,4,0.0641
680,acoustic,4,0.0411
681,acoustic,4,0.033
682,acoustic,4,0.0413
683,acoustic,3,0.0373
684,acoustic,4,0.0485
685,acoustic,4,0.0754
686,acoustic,4,0.0284
687,acoustic,4,0.0343
688,acoustic,4,0.0291
689,acoustic,3,0.0473
690,acoustic,4,0.0358
691,acoustic,4,0.0352
692,acoustic,4,0.204
693,acoustic,4,0.114
694,acoustic,4,0.05
695,acoustic,4,0.0411
696,acoustic,4,0.0398
697,acoustic,4,0.0296
698,acoustic,4,0.0296
699,acoustic,4,0.0319
700,acoustic,4,0.0319
701,acoustic,4,0.0626
702,acoustic,4,0.068
703,acoustic,4,0.0489
704,acoustic,4,0.0295
705,acoustic,4,0.0323
706,acoustic,4,0.0279
707,acoustic,4,0.042
708,acoustic,4,0.0398
709,acoustic,4,0.0656
710,acoustic,4,0.0232
711,acoustic,4,0.0304
712,acoustic,4,0.0275
713,acoustic,4,0.197
714,acoustic,4,0.0384
715,acoustic,4,0.0392
716,acoustic,4,0.0345
717,acoustic,4,0.0272
718,acoustic,4,0.031
719,acoustic,4,0.0509
720,acoustic,5,0.0666
721,acoustic,4,0.0475
722,acoustic,3,0.0366
723,acoustic,4,0.0276
724,acoustic,4,0.0668
725,acoustic,4,0.0387
726,acoustic,3,0.0622
727,acoustic,4,0.0354
728,acoustic,4,0.0304
729,acoustic,4,0.0301
730,acoustic,4,0.0458
731,acoustic,4,0.0271
732,acoustic,3,0.0301
733,acoustic,4,0.0362
734,acoustic,4,0.0279
735,acoustic,4,0.0346
736,acoustic,4,0.0301
737,acoustic,4,0.0257
738,acoustic,4,0.0318
739,acoustic,4,0.0545
740,acoustic,4,0.0411
741,acoustic,4,0.103
742,acoustic,4,0.0364
743,acoustic,4,0.0489
744,acoustic,4,0.0757
745,acoustic,4,0.0824
746,acoustic,4,0.0756
747,acoustic,4,0.0358
748,acoustic,4,0.0426
749,acoustic,4,0.0795
750,acoustic,4,0.0337
751,acoustic,4,0.0483
752,acoustic,3,0.0375
753,acoustic,4,0.0314
754,acoustic,4,0.0515
755,acoustic,4,0.0321
756,acoustic,4,0.038
757,acoustic,3,0.035
758,acoustic,4,0.0283
759,acoustic,3,0.0451
760,acoustic,4,0.0296
761,acoustic,4,0.0301
762,acoustic,4,0.038
763,acoustic,5,0.0364
764,acoustic,4,0.0962
765,acoustic,4,0.0388
766,acoustic,4,0.101
767,acoustic,4,0.0285
768,acoustic,4,0.403
769,acoustic,4,0.0302
770,acoustic,4,0.0288
771,acoustic,3,0.0449
772,acoustic,4,0.0307
773,acoustic,4,0.0341
774,acoustic,4,0.041
775,acoustic,4,0.0366
776,acoustic,3,0.0306
777,acoustic,3,0.0368
778,acoustic,1,0.0391
779,acoustic,4,0.0351
780,acoustic,4,0.0425
781,acoustic,4,0.056
782,acoustic,4,0.0293
783,acoustic,4,0.0305
784,acoustic,4,0.0277
785,acoustic,4,0.0756
786,acoustic,4,0.0835
787,acoustic,4,0.0311
788,acoustic,4,0.0281
789,acoustic,4,0.0567
790,acoustic,3,0.0355
791,acoustic,4,0.0582
792,acoustic,4,0.059
793,acoustic,4,0.0468
794,acoustic,4,0.0626
795,acoustic,4,0.0357
796,acoustic,4,0.0716
797,acoustic,4,0.118
798,acoustic,4,0.0294
799,acoustic,4,0.0534
800,acoustic,4,0.0398
801,acoustic,4,0.0274
802,acoustic,4,0.0292
803,acoustic,4,0.0402
804,acoustic,4,0.0284
805,acoustic,4,0.0343
806,acoustic,4,0.045
807,acoustic,4,0.0493
808,acoustic,3,0.0364
809,acoustic,4,0.032
810,acoustic,4,0.0511
811,acoustic,4,0.0617
812,acoustic,4,0.03
813,acoustic,4,0.0447
814,acoustic,4,0.0667
815,acoustic,4,0.189
816,acoustic,3,0.0397
817,acoustic,4,0.031
818,acoustic,4,0.0729
819,acoustic,3,0.0279
820,acoustic,4,0.0457
821,acoustic,4,0.0266
822,acoustic,4,0.0267
823,acoustic,4,0.0308
824,acoustic,3,0.0354
825,acoustic,4,0.0321
826,acoustic,4,0.034
827,acoustic,4,0.0351
828,acoustic,4,0.0387
829,acoustic,4,0.0307
830,acoustic,3,0.0306
831,acoustic,4,0.0508
832,acoustic,4,0.0305
833,acoustic,4,0.028
834,acoustic,4,0.0386
835,acoustic,4,0.0436
836,acoustic,4,0.0284
837,acoustic,4,0.0232
838,acoustic,4,0.0302
839,acoustic,4,0.131
840,acoustic,4,0.0305
841,acoustic,4,0.0515
842,acoustic,4,0.0755
843,acoustic,4,0.0399
844,acoustic,4,0.0267
845,acoustic,4,0.036
846,acoustic,4,0.037
847,acoustic,4,0.113
848,acoustic,4,0.0408
849,acoustic,4,0.209
850,acoustic,4,0.126
851,acoustic,4,0.0253
852,acoustic,4,0.0342
853,acoustic,4,0.0389
854,acoustic,4,0.0532
855,acoustic,1,0.0462
856,acoustic,4,0.0284
857,acoustic,4,0.0469
858,acoustic,4,0.119
859,acoustic,4,0.0395
860,acoustic,4,0.0335
861,acoustic,4,0.0306
862,acoustic,4,0.0459
863,acoustic,4,0.0304
864,acoustic,4,0.0604
865,acoustic,4,0.0289
866,acoustic,4,0.0292
867,acoustic,4,0.0281
868,acoustic,4,0.0365
869,acoustic,4,0.0414
870,acoustic,4,0.0311
871,acoustic,4,0.0328
872,acoustic,4,0.0271
873,acoustic,4,0.0271
874,acoustic,3,0.0282
875,acoustic,4,0.0411
876,acoustic,4,0.044
877,acoustic,4,0.026
878,acoustic,4,0.0318
879,acoustic,4,0.051
880,acoustic,4,0.0355
881,acoustic,4,0.0487
882,acoustic,4,0.0468
883,acoustic,4,0.0358
884,acoustic,4,0.0325
885,acoustic,4,0.0501
886,acoustic,4,0.0435
887,acoustic,4,0.0301
888,acoustic,4,0.0432
889,acoustic,4,0.0685
890,acoustic,4,0.138
891,acoustic,3,0.0524
892,acoustic,4,0.139
893,acoustic,3,0.0509
894,acoustic,4,0.0652
895,acoustic,4,0.048
896,acoustic,4,0.0307
897,acoustic,4,0.0341
898,acoustic,4,0.0425
899,acoustic,4,0.0714
900,acoustic,4,0.0429
901,acoustic,3,0.0515
902,acoustic,4,0.0316
903,acoustic,4,0.0334
904,acoustic,4,0.0379
905,acoustic,4,0.033
906,acoustic,4,0.0331
907,acoustic,4,0.035
908,acoustic,4,0.0315
909,acoustic,4,0.0313
910,acoustic,4,0.0368
911,acoustic,4,0.0281
912,acoustic,4,0.0488
913,acoustic,4,0.0332
914,acoustic,4,0.0277
915,acoustic,4,0.0295
916,acoustic,4,0.0583
917,acoustic,4,0.0294
918,acoustic,4,0.0288
919,acoustic,4,0.0447
920,acoustic,4,0.0358
921,acoustic,4,0.102
922,acoustic,4,0.0664
923,acoustic,4,0.128
924,acoustic,4,0.0397
925,acoustic,4,0.0308
926,acoustic,4,0.0563
927,acoustic,4,0.0511
928,acoustic,4,0.0246
929,acoustic,3,0.0277
930,acoustic,4,0.0636
931,acoustic,4,0.0759
932,acoustic,4,0.0272
933,acoustic,4,0.0473
934,acoustic,4,0.0321
935,acoustic,4,0.0298
936,acoustic,4,0.0381
937,acoustic,4,0.027
938,acoustic,4,0.0388
939,acoustic,4,0.0676
940,acoustic,4,0.0376
941,acoustic,4,0.0398
942,acoustic,4,0.0341
943,acoustic,4,0.035
944,acoustic,3,0.0329
945,acoustic,4,0.0505
946,acoustic,4,0.0494
947,acoustic,4,0.0292
948,acoustic,4,0.0438
949,acoustic,4,0.0927
950,acoustic,4,0.0456
951,acoustic,4,0.0327
952,acoustic,4,0.052
953,acoustic,4,0.0352
954,acoustic,4,0.0546
955,acoustic,1,0.037
956,acoustic,4,0.0322
957,acoustic,4,0.0309
958,acoustic,3,0.0298
959,acoustic,5,0.0843
960,acoustic,4,0.0282
961,acoustic,4,0.0349
962,acoustic,4,0.0337
963,acoustic,4,0.0329
964,acoustic,4,0.029
965,acoustic,4,0.0318
966,acoustic,4,0.0258
967,acoustic,3,0.0268
968,acoustic,4,0.028
969,acoustic,4,0.0452
970,acoustic,5,0.0327
971,acoustic,4,0.0751
972,acoustic,4,0.0322
973,acoustic,4,0.0354
974,acoustic,4,0.0452
975,acoustic,4,0.0358
976,acoustic,4,0.0288
977,acoustic,3,0.0261
978,acoustic,3,0.039
979,acoustic,4,0.0288
980,acoustic,4,0.0292
981,acoustic,4,0.0482
982,acoustic,4,0.0327
983,acoustic,4,0.0377
984,acoustic,4,0.0318
985,acoustic,4,0.0358
986,acoustic,4,0.0322
987,acoustic,4,0.0328
988,acoustic,4,0.0495
989,acoustic,4,0.0267
990,acoustic,4,0.0327
991,acoustic,4,0.0273
992,acoustic,4,0.0702
993,acoustic,4,0.108
994,acoustic,4,0.037
995,acoustic,4,0.0863
996,acoustic,4,0.11
997,acoustic,4,0.0927
998,acoustic,3,0.0325
999,acoustic,4,0.0934
1000,afrobeat,5,0.266
1001,afrobeat,4,0.345
1002,afrobeat,4,0.185
1003,afrobeat,4,0.0544
1004,afrobeat,4,0.034
1005,afrobeat,4,0.0514
1006,afrobeat,4,0.281
1007,afrobeat,4,0.0268
1008,afrobeat,4,0.131
